id_venda,cliente_id,codFilial,nm_filial,cidade_filial,estado_filial,dt_venda,categoria_prod,subcategoria,produto,qtd,vl_unit,vl_total,total_sem_desconto,forma_pgto,canal_venda,flag_campanha,status_venda
850,431,SL,Sul,"Porto Alegre",RS,2025-04-26,Papelaria,"Material artístico","Lápis de cor",2,10.00,20.00,20.00,Credito,Site,0,CANCELADO
851,452,NRT,Norte,Belém,PA,2025-04-29,Papelaria,Cadernos,"Caneta preta",5,25.00,125.00,125.00,Dinheiro,APP,0,CANCELADO
852,274,CTR,Centro,"São Paulo",SP,2024-10-20,Papelaria,"Material artístico","Caderno universitário",2,10.00,20.00,20.00,Credito,Nao_Informado,0,PAGO
853,759,CTR,Centro,"São Paulo",SP,2024-01-12,Mercearia,Nao_Informado,"Arroz 5kg",4,18.00,72.00,72.00,Debito,APP,0,PAGO
854,225,CTR,Centro,"São Paulo",SP,2024-09-29,Mercearia,Nao_Informado,"Feijão 1kg",3,12.00,36.00,36.00,Credito,Nao_Informado,0,PAGO
855,541,NRT,Norte,Belém,PA,2024-11-24,Mercearia,Nao_Informado,"Barra de cereal",1,8.00,8.00,8.00,Debito,Nao_Informado,0,PAGO
856,283,CTR,Centro,"São Paulo",SP,2024-08-15,Mercearia,Nao_Informado,"Macarrão 500g",4,12.00,48.00,48.00,Dinheiro,Site,0,PAGO
857,168,SL,Sul,"Porto Alegre",RS,2024-07-25,Papelaria,Mochilas,"Lápis de cor",3,5.00,15.00,15.00,Dinheiro,"Loja física",0,PAGO
858,10,SL,Sul,"Porto Alegre",RS,2024-09-21,Bebidas,Água,"Refrigerante cola 2L",4,12.00,48.00,48.00,Credito,Site,0,PAGO
859,254,CTR,Centro,"São Paulo",SP,2025-03-14,Papelaria,"Material artístico","Mochila escolar",6,7.50,45.00,45.00,Dinheiro,Nao_Informado,1,PAGO
860,469,CTR,Centro,"São Paulo",SP,2024-03-10,Mercearia,Grãos,"Biscoito recheado",4,12.00,48.00,48.00,Credito,"Loja física",0,PAGO
861,562,NRT,Norte,Belém,PA,2024-07-17,Higiene,Cabelo,"Desodorante aerosol",2,11.00,22.00,22.00,Debito,Nao_Informado,0,PAGO
862,720,NRT,Norte,Belém,PA,2024-11-18,Mercearia,Grãos,"Macarrão 500g",4,4.00,16.00,16.00,Debito,"Loja física",0,CANCELADO
863,63,CTR,Centro,"São Paulo",SP,2025-03-29,Papelaria,"Material artístico","Caderno universitário",5,5.00,25.00,25.00,Debito,APP,0,CANCELADO
864,164,NRT,Norte,Belém,PA,2024-03-23,Higiene,Banho,"Shampoo 300ml",4,11.00,44.00,44.00,Credito,Nao_Informado,0,PAGO
865,269,CTR,Centro,"São Paulo",SP,2024-01-07,Mercearia,Nao_Informado,"Barra de cereal",3,6.00,18.00,18.00,Debito,APP,0,PAGO
866,12,SL,Sul,"Porto Alegre",RS,2024-08-31,Papelaria,Mochilas,"Caneta azul",5,25.00,125.00,125.00,Debito,APP,0,PAGO
867,438,CTR,Centro,"São Paulo",SP,2024-03-24,Bebidas,Sucos,"Água mineral 500ml",2,3.00,6.00,6.00,Dinheiro,"Loja física",0,PAGO
868,764,CTR,Centro,"São Paulo",SP,2024-04-24,Higiene,Oral,"Shampoo 300ml",1,11.00,11.00,11.00,Credito,"Loja física",0,PAGO
869,123,SL,Sul,"Porto Alegre",RS,2024-09-15,Papelaria,Mochilas,"Caderno 10 matérias",2,15.00,30.00,30.00,Credito,APP,0,PAGO
870,645,CTR,Centro,"São Paulo",SP,2024-02-13,Papelaria,Nao_Informado,"Lápis de cor",1,15.00,15.00,15.00,Credito,Nao_Informado,0,PAGO
871,31,SL,Sul,"Porto Alegre",RS,2024-10-30,Papelaria,"Material artístico","Caderno universitário",5,25.00,125.00,125.00,Debito,APP,0,PAGO
872,607,CTR,Centro,"São Paulo",SP,2024-10-09,Papelaria,Nao_Informado,"Mochila escolar",4,5.00,20.00,20.00,Debito,APP,0,PAGO
873,468,CTR,Centro,"São Paulo",SP,2025-06-27,Papelaria,Nao_Informado,"Caderno universitário",4,7.50,30.00,30.00,Credito,Site,0,PAGO
874,535,NRT,Norte,Belém,PA,2025-01-25,Papelaria,"Material artístico","Caderno 10 matérias",2,7.50,0.00,0.00,Dinheiro,APP,1,PAGO
875,160,CTR,Centro,"São Paulo",SP,2025-01-17,Higiene,Oral,"Shampoo 300ml",1,7.00,7.00,7.00,Debito,Nao_Informado,1,PAGO
876,773,NRT,Norte,Belém,PA,2024-05-30,Mercearia,Nao_Informado,"Feijão 1kg",2,8.00,16.00,16.00,Dinheiro,Nao_Informado,0,PAGO
877,711,NRT,Norte,Belém,PA,2024-03-22,Papelaria,Canetas,"Caneta preta",3,25.00,75.00,75.00,Dinheiro,Nao_Informado,0,PAGO
878,203,CTR,Centro,"São Paulo",SP,2025-01-13,Mercearia,Grãos,"Biscoito recheado",1,12.00,12.00,12.00,Debito,Nao_Informado,0,PAGO
879,657,CTR,Centro,"São Paulo",SP,2024-05-12,Mercearia,Massas,"Feijão 1kg",2,18.00,36.00,36.00,Debito,APP,0,PAGO
880,507,CTR,Centro,"São Paulo",SP,2024-07-27,Mercearia,Grãos,"Feijão 1kg",4,18.00,72.00,72.00,Debito,APP,0,CANCELADO
881,773,CTR,Centro,"São Paulo",SP,2024-09-10,Higiene,Nao_Informado,"Desodorante aerosol",5,7.00,35.00,35.00,Credito,Site,0,PAGO
882,177,CTR,Centro,"São Paulo",SP,2024-11-07,Mercearia,Massas,"Feijão 1kg",2,18.00,36.00,36.00,Debito,"Loja física",0,NAO_INFORMADO
883,305,CTR,Centro,"São Paulo",SP,2025-02-16,Papelaria,Nao_Informado,"Lápis de cor",5,15.00,75.00,75.00,Dinheiro,"Loja física",1,PAGO
884,490,SL,Sul,"Porto Alegre",RS,2024-08-20,Papelaria,Canetas,"Caneta azul",1,5.00,5.00,5.00,Debito,Site,0,CANCELADO
885,660,CTR,Centro,"São Paulo",SP,2025-04-26,Bebidas,Nao_Informado,"Água mineral 500ml",2,5.00,10.00,10.00,Debito,APP,0,PAGO
886,497,CTR,Centro,"São Paulo",SP,2024-08-27,Higiene,Nao_Informado,"Sabonete em barra",5,11.00,55.00,55.00,Credito,"Loja física",0,NAO_INFORMADO
887,486,CTR,Centro,"São Paulo",SP,2024-12-03,Bebidas,Sucos,"Refrigerante cola 2L",4,12.00,48.00,48.00,Debito,Nao_Informado,0,PAGO
888,714,CTR,Centro,"São Paulo",SP,2024-01-04,Bebidas,Sucos,"Água mineral 500ml",4,7.00,28.00,28.00,Credito,"Loja física",0,PAGO
889,502,SL,Sul,"Porto Alegre",RS,2024-11-19,Higiene,Cabelo,"Shampoo 300ml",1,14.00,14.00,14.00,Credito,Nao_Informado,0,PAGO
890,637,SL,Sul,"Porto Alegre",RS,2024-07-02,Papelaria,Nao_Informado,"Caderno universitário",5,15.00,75.00,75.00,Credito,Site,0,PAGO
891,713,SL,Sul,"Porto Alegre",RS,2024-10-27,Papelaria,Mochilas,"Caneta preta",4,5.00,20.00,20.00,Debito,APP,0,PAGO
892,482,SL,Sul,"Porto Alegre",RS,2024-03-08,Higiene,Oral,"Sabonete em barra",5,4.00,20.00,20.00,Dinheiro,Site,0,PAGO
893,356,SL,Sul,"Porto Alegre",RS,2024-09-01,Papelaria,Mochilas,"Caneta azul",4,7.50,30.00,30.00,Credito,Site,0,PAGO
894,92,CTR,Centro,"São Paulo",SP,2024-12-20,Bebidas,Nao_Informado,"Água mineral 500ml",3,12.00,36.00,36.00,Debito,"Loja física",0,PAGO
895,602,SL,Sul,"Porto Alegre",RS,2025-05-18,Mercearia,Massas,"Feijão 1kg",3,8.00,24.00,24.00,Credito,APP,0,CANCELADO
896,215,CTR,Centro,"São Paulo",SP,2024-06-02,Higiene,Nao_Informado,"Shampoo 300ml",1,7.00,7.00,7.00,Debito,Nao_Informado,0,CANCELADO
897,402,NRT,Norte,Belém,PA,2024-01-22,Bebidas,Sucos,"Água mineral 500ml",1,9.00,9.00,9.00,Debito,APP,0,PAGO
898,195,NRT,Norte,Belém,PA,2024-12-16,Higiene,Oral,"Creme dental",1,4.00,4.00,4.00,Debito,"Loja física",0,PAGO
899,696,SL,Sul,"Porto Alegre",RS,2024-03-01,Papelaria,Nao_Informado,"Lápis de cor",3,7.50,22.50,22.50,Credito,Nao_Informado,0,PAGO
900,352,CTR,Centro,"São Paulo",SP,2024-12-09,Mercearia,Nao_Informado,"Arroz 5kg",2,4.00,8.00,8.00,Credito,Site,0,PAGO
901,482,CTR,Centro,"São Paulo",SP,2024-06-11,Papelaria,"Material artístico","Caneta preta",3,10.00,30.00,30.00,Dinheiro,"Loja física",0,PAGO
902,769,SL,Sul,"Porto Alegre",RS,2024-05-20,Papelaria,Mochilas,"Caneta preta",1,25.00,25.00,25.00,Debito,Site,0,CANCELADO
903,418,SL,Sul,"Porto Alegre",RS,2025-05-12,Mercearia,Grãos,"Feijão 1kg",5,12.00,60.00,60.00,Credito,APP,0,PAGO
904,312,CTR,Centro,"São Paulo",SP,2024-11-04,Papelaria,Canetas,"Caneta preta",5,15.00,75.00,75.00,Credito,Nao_Informado,0,PAGO
905,133,CTR,Centro,"São Paulo",SP,2025-02-09,Papelaria,Nao_Informado,"Lápis de cor",5,10.00,50.00,50.00,Debito,"Loja física",1,CANCELADO
906,759,CTR,Centro,"São Paulo",SP,2024-02-14,Mercearia,Massas,"Arroz 5kg",3,6.00,0.00,18.00,Credito,APP,0,PAGO
907,500,SL,Sul,"Porto Alegre",RS,2024-11-28,Mercearia,Nao_Informado,"Macarrão 500g",1,18.00,18.00,18.00,Credito,Nao_Informado,0,CANCELADO
908,280,SL,Sul,"Porto Alegre",RS,2025-05-19,Mercearia,Massas,"Feijão 1kg",3,18.00,54.00,54.00,Credito,Site,0,PAGO
909,562,CTR,Centro,"São Paulo",SP,2024-05-07,Higiene,Oral,"Creme dental",5,7.00,35.00,35.00,Credito,Site,0,NAO_INFORMADO
910,153,SL,Sul,"Porto Alegre",RS,2024-06-09,Papelaria,"Material artístico","Mochila escolar",4,5.00,20.00,20.00,Credito,APP,0,PAGO
911,459,SL,Sul,"Porto Alegre",RS,2025-03-06,Papelaria,"Material artístico","Lápis de cor",3,15.00,45.00,45.00,Credito,APP,1,PAGO
912,204,CTR,Centro,"São Paulo",SP,2024-03-05,Papelaria,Cadernos,"Caneta preta",2,5.00,10.00,10.00,Credito,Nao_Informado,0,PAGO
913,310,CTR,Centro,"São Paulo",SP,2024-02-08,Mercearia,Grãos,"Barra de cereal",3,8.00,24.00,24.00,Dinheiro,Nao_Informado,0,PAGO
914,479,CTR,Centro,"São Paulo",SP,2025-01-09,Papelaria,Mochilas,"Lápis de cor",4,5.00,20.00,20.00,Dinheiro,Nao_Informado,0,NAO_INFORMADO
915,339,SL,Sul,"Porto Alegre",RS,2024-11-03,Higiene,Banho,"Shampoo 300ml",2,11.00,22.00,22.00,Dinheiro,Nao_Informado,0,PAGO
916,173,CTR,Centro,"São Paulo",SP,2024-01-08,Higiene,Nao_Informado,"Sabonete em barra",5,11.00,55.00,55.00,Dinheiro,"Loja física",0,PAGO
917,195,NRT,Norte,Belém,PA,2024-01-27,Mercearia,Nao_Informado,"Biscoito recheado",2,6.00,12.00,12.00,Debito,Site,0,PAGO
918,332,CTR,Centro,"São Paulo",SP,2024-05-16,Higiene,Nao_Informado,"Shampoo 300ml",3,7.00,21.00,21.00,Debito,APP,0,PAGO
919,187,NRT,Norte,Belém,PA,2024-12-12,Papelaria,Nao_Informado,"Caderno 10 matérias",3,5.00,15.00,15.00,Credito,APP,0,PAGO
920,620,CTR,Centro,"São Paulo",SP,2024-05-21,Mercearia,Nao_Informado,"Macarrão 500g",4,8.00,32.00,32.00,Credito,Site,0,PAGO
921,583,CTR,Centro,"São Paulo",SP,2025-02-02,Papelaria,Nao_Informado,"Caderno 10 matérias",3,25.00,75.00,75.00,Credito,Nao_Informado,1,NAO_INFORMADO
922,127,NRT,Norte,Belém,PA,2024-08-06,Mercearia,Nao_Informado,"Biscoito recheado",4,12.00,48.00,48.00,Debito,"Loja física",0,PAGO
923,512,NRT,Norte,Belém,PA,2024-11-01,Mercearia,Nao_Informado,"Feijão 1kg",1,6.00,6.00,6.00,Debito,Site,0,PAGO
924,35,CTR,Centro,"São Paulo",SP,2024-11-07,Higiene,Oral,"Sabonete em barra",2,14.00,28.00,28.00,Debito,Nao_Informado,0,PAGO
925,3,CTR,Centro,"São Paulo",SP,2025-03-14,Higiene,Cabelo,"Sabonete em barra",1,7.00,7.00,7.00,Debito,Site,1,CANCELADO
926,588,SL,Sul,"Porto Alegre",RS,2024-05-24,Higiene,Oral,"Creme dental",5,14.00,70.00,70.00,Debito,APP,0,PAGO
927,590,SL,Sul,"Porto Alegre",RS,2024-05-11,Higiene,Banho,"Creme dental",3,4.00,12.00,12.00,Dinheiro,APP,0,CANCELADO
928,695,CTR,Centro,"São Paulo",SP,2024-07-14,Papelaria,Canetas,"Caderno 10 matérias",2,25.00,50.00,50.00,Debito,"Loja física",0,CANCELADO
929,164,CTR,Centro,"São Paulo",SP,2024-04-16,Bebidas,Refrigerantes,"Refrigerante cola 2L",1,5.00,5.00,5.00,Dinheiro,APP,0,CANCELADO
930,177,SL,Sul,"Porto Alegre",RS,2024-11-22,Mercearia,Snacks,"Biscoito recheado",4,18.00,72.00,72.00,Debito,APP,0,PAGO
931,674,NRT,Norte,Belém,PA,2025-06-22,Bebidas,Refrigerantes,"Chá gelado 1L",5,3.00,15.00,15.00,Dinheiro,APP,0,PAGO
932,453,CTR,Centro,"São Paulo",SP,2024-05-18,Higiene,Banho,"Creme dental",5,14.00,70.00,70.00,Debito,Nao_Informado,0,CANCELADO
933,310,SL,Sul,"Porto Alegre",RS,2024-09-04,Mercearia,Grãos,"Biscoito recheado",1,4.00,4.00,4.00,Credito,Nao_Informado,0,PAGO
934,327,CTR,Centro,"São Paulo",SP,2024-05-15,Higiene,Nao_Informado,"Desodorante aerosol",3,11.00,33.00,33.00,Debito,Site,0,PAGO
935,657,SL,Sul,"Porto Alegre",RS,2024-05-10,Higiene,Nao_Informado,"Creme dental",1,4.00,4.00,4.00,Credito,Nao_Informado,0,CANCELADO
936,362,NRT,Norte,Belém,PA,2024-10-25,Bebidas,Água,"Refrigerante cola 2L",2,5.00,10.00,10.00,Credito,"Loja física",0,PAGO
937,666,SL,Sul,"Porto Alegre",RS,2024-04-13,Higiene,Nao_Informado,"Desodorante aerosol",1,7.00,7.00,7.00,Credito,"Loja física",0,PAGO
938,275,CTR,Centro,"São Paulo",SP,2024-09-08,Mercearia,Grãos,"Barra de cereal",4,4.00,16.00,16.00,Credito,"Loja física",0,PAGO
939,587,CTR,Centro,"São Paulo",SP,2024-08-16,Mercearia,Snacks,"Barra de cereal",1,18.00,18.00,18.00,Debito,Nao_Informado,0,PAGO
940,485,CTR,Centro,"São Paulo",SP,2024-05-17,Papelaria,Canetas,"Caneta azul",4,25.00,100.00,100.00,Credito,"Loja física",0,PAGO
941,522,NRT,Norte,Belém,PA,2024-10-20,Bebidas,Nao_Informado,"Suco de laranja 1L",5,7.00,35.00,35.00,Debito,"Loja física",0,PAGO
942,151,CTR,Centro,"São Paulo",SP,2024-11-29,Papelaria,Canetas,"Caderno 10 matérias",3,25.00,75.00,75.00,Credito,Site,0,CANCELADO
943,233,CTR,Centro,"São Paulo",SP,2024-01-18,Papelaria,Nao_Informado,"Lápis de cor",4,15.00,60.00,60.00,Debito,Site,0,PAGO
944,696,NRT,Norte,Belém,PA,2024-04-26,Mercearia,Grãos,"Macarrão 500g",5,18.00,90.00,90.00,Debito,Site,0,PAGO
945,585,NRT,Norte,Belém,PA,2025-02-09,Papelaria,Canetas,"Lápis de cor",8,7.50,60.00,60.00,Credito,Site,1,PAGO
946,529,CTR,Centro,"São Paulo",SP,2024-10-13,Mercearia,Massas,"Biscoito recheado",2,4.00,8.00,8.00,Debito,APP,0,NAO_INFORMADO
947,783,CTR,Centro,"São Paulo",SP,2024-03-29,Papelaria,"Material artístico","Mochila escolar",5,7.50,37.50,37.50,Debito,Site,0,PAGO
948,431,NRT,Norte,Belém,PA,2025-02-28,Mercearia,Grãos,"Biscoito recheado",2,6.00,12.00,12.00,Debito,"Loja física",1,CANCELADO
949,726,CTR,Centro,"São Paulo",SP,2024-08-21,Higiene,Oral,"Creme dental",5,14.00,70.00,70.00,Credito,Nao_Informado,0,PAGO
950,322,CTR,Centro,"São Paulo",SP,2024-09-22,Bebidas,Sucos,"Refrigerante cola 2L",5,12.00,60.00,60.00,Debito,APP,0,PAGO
951,572,CTR,Centro,"São Paulo",SP,2024-12-27,Bebidas,Água,"Chá gelado 1L",2,9.00,18.00,18.00,Credito,Nao_Informado,0,PAGO
952,409,SL,Sul,"Porto Alegre",RS,2024-01-24,Papelaria,Canetas,"Caderno universitário",5,15.00,75.00,75.00,Dinheiro,"Loja física",0,CANCELADO
953,581,CTR,Centro,"São Paulo",SP,2024-03-31,Higiene,Banho,"Shampoo 300ml",1,14.00,0.00,14.00,Dinheiro,"Loja física",0,PAGO
954,148,CTR,Centro,"São Paulo",SP,2024-05-15,Higiene,Nao_Informado,"Shampoo 300ml",2,11.00,22.00,22.00,Debito,Site,0,CANCELADO
955,336,CTR,Centro,"São Paulo",SP,2024-02-17,Higiene,Nao_Informado,"Desodorante aerosol",5,7.00,35.00,35.00,Credito,Nao_Informado,0,CANCELADO
956,674,CTR,Centro,"São Paulo",SP,2025-03-28,Mercearia,Massas,"Feijão 1kg",3,8.00,24.00,24.00,Credito,Nao_Informado,0,CANCELADO
957,618,CTR,Centro,"São Paulo",SP,2025-01-01,Mercearia,Nao_Informado,"Feijão 1kg",3,8.00,24.00,24.00,Debito,APP,0,NAO_INFORMADO
958,97,CTR,Centro,"São Paulo",SP,2024-11-14,Mercearia,Grãos,"Feijão 1kg",1,6.00,6.00,6.00,Credito,Site,0,PAGO
959,449,NRT,Norte,Belém,PA,2025-06-30,Higiene,Nao_Informado,"Desodorante aerosol",5,4.00,20.00,20.00,Dinheiro,Site,0,PAGO
960,500,CTR,Centro,"São Paulo",SP,2024-05-30,Papelaria,Canetas,"Caneta preta",4,10.00,40.00,40.00,Credito,APP,0,PAGO
961,122,NRT,Norte,Belém,PA,2024-08-11,Bebidas,Nao_Informado,"Chá gelado 1L",3,9.00,27.00,27.00,Dinheiro,APP,0,PAGO
962,157,CTR,Centro,"São Paulo",SP,2024-04-16,Papelaria,Canetas,"Mochila escolar",1,10.00,10.00,10.00,Dinheiro,Site,0,PAGO
963,755,CTR,Centro,"São Paulo",SP,2024-08-20,Bebidas,Refrigerantes,"Água mineral 500ml",3,12.00,36.00,36.00,Debito,"Loja física",0,CANCELADO
964,261,CTR,Centro,"São Paulo",SP,2024-11-03,Higiene,Cabelo,"Sabonete em barra",3,11.00,33.00,33.00,Dinheiro,Nao_Informado,0,PAGO
965,166,CTR,Centro,"São Paulo",SP,2024-04-27,Mercearia,Massas,"Barra de cereal",1,12.00,12.00,12.00,Credito,"Loja física",0,PAGO
966,60,SL,Sul,"Porto Alegre",RS,2024-11-03,Bebidas,Nao_Informado,"Suco de laranja 1L",4,9.00,36.00,36.00,Credito,APP,0,PAGO
967,156,SL,Sul,"Porto Alegre",RS,2024-09-04,Higiene,Oral,"Sabonete em barra",5,14.00,70.00,70.00,Debito,APP,0,PAGO
968,792,CTR,Centro,"São Paulo",SP,2024-08-10,Papelaria,Cadernos,"Caderno universitário",3,15.00,45.00,45.00,Credito,APP,0,PAGO
969,214,CTR,Centro,"São Paulo",SP,2024-08-13,Higiene,Nao_Informado,"Shampoo 300ml",4,14.00,56.00,56.00,Credito,Nao_Informado,0,PAGO
970,614,CTR,Centro,"São Paulo",SP,2024-12-01,Bebidas,Água,"Refrigerante cola 2L",5,5.00,25.00,25.00,Credito,"Loja física",0,PAGO
971,386,SL,Sul,"Porto Alegre",RS,2024-01-27,Papelaria,Nao_Informado,"Caneta preta",2,15.00,30.00,30.00,Credito,Site,0,CANCELADO
972,777,SL,Sul,"Porto Alegre",RS,2025-01-25,Papelaria,Canetas,"Caneta preta",7,15.00,105.00,105.00,Credito,Site,1,PAGO
973,469,SL,Sul,"Porto Alegre",RS,2024-08-09,Bebidas,Refrigerantes,"Suco de laranja 1L",3,7.00,21.00,21.00,Credito,Site,0,CANCELADO
974,547,SL,Sul,"Porto Alegre",RS,2024-09-18,Mercearia,Nao_Informado,"Macarrão 500g",3,12.00,36.00,36.00,Credito,Site,0,PAGO
975,203,CTR,Centro,"São Paulo",SP,2024-03-26,Mercearia,Snacks,"Macarrão 500g",1,8.00,8.00,8.00,Debito,Nao_Informado,0,CANCELADO
976,15,CTR,Centro,"São Paulo",SP,2024-08-06,Bebidas,Água,"Suco de laranja 1L",4,9.00,36.00,36.00,Debito,APP,0,PAGO
977,453,CTR,Centro,"São Paulo",SP,2024-09-02,Mercearia,Massas,"Feijão 1kg",2,18.00,36.00,36.00,Credito,Site,0,PAGO
978,377,CTR,Centro,"São Paulo",SP,2024-10-07,Papelaria,Nao_Informado,"Caneta preta",1,5.00,5.00,5.00,Debito,Site,0,PAGO
979,562,NRT,Norte,Belém,PA,2024-12-04,Papelaria,Canetas,"Caneta preta",5,7.50,37.50,37.50,Credito,Site,0,PAGO
980,56,CTR,Centro,"São Paulo",SP,2024-07-19,Mercearia,Nao_Informado,"Biscoito recheado",3,8.00,24.00,24.00,Credito,APP,0,PAGO
981,419,CTR,Centro,"São Paulo",SP,2024-04-07,Higiene,Banho,"Sabonete em barra",3,4.00,12.00,12.00,Debito,APP,0,PAGO
982,407,CTR,Centro,"São Paulo",SP,2024-03-13,Mercearia,Grãos,"Arroz 5kg",3,4.00,12.00,12.00,Debito,APP,0,PAGO
983,680,CTR,Centro,"São Paulo",SP,2024-02-18,Papelaria,Cadernos,"Caderno 10 matérias",2,10.00,20.00,20.00,Debito,"Loja física",0,PAGO
984,611,CTR,Centro,"São Paulo",SP,2024-06-27,Mercearia,Grãos,"Arroz 5kg",5,8.00,40.00,40.00,Dinheiro,Site,0,PAGO
985,718,CTR,Centro,"São Paulo",SP,2024-11-07,Higiene,Nao_Informado,"Sabonete em barra",2,11.00,22.00,22.00,Credito,Site,0,PAGO
986,485,CTR,Centro,"São Paulo",SP,2024-12-31,Mercearia,Snacks,"Barra de cereal",5,8.00,40.00,40.00,Credito,Site,0,CANCELADO
987,414,CTR,Centro,"São Paulo",SP,2024-04-04,Bebidas,Água,"Refrigerante cola 2L",3,9.00,27.00,27.00,Credito,Site,0,CANCELADO
988,108,CTR,Centro,"São Paulo",SP,2025-06-07,Bebidas,Nao_Informado,"Água mineral 500ml",2,5.00,10.00,10.00,Credito,APP,0,CANCELADO
989,168,SL,Sul,"Porto Alegre",RS,2024-10-04,Bebidas,Sucos,"Chá gelado 1L",2,12.00,24.00,24.00,Credito,APP,0,PAGO
990,347,CTR,Centro,"São Paulo",SP,2024-08-31,Papelaria,Canetas,"Lápis de cor",4,15.00,60.00,60.00,Debito,APP,0,PAGO
991,685,CTR,Centro,"São Paulo",SP,2024-10-20,Papelaria,"Material artístico","Caderno 10 matérias",4,25.00,100.00,100.00,Debito,APP,0,PAGO
992,513,CTR,Centro,"São Paulo",SP,2024-03-20,Papelaria,Cadernos,"Caneta preta",5,7.50,37.50,37.50,Credito,"Loja física",0,CANCELADO
993,794,CTR,Centro,"São Paulo",SP,2025-04-30,Papelaria,Cadernos,"Caneta azul",5,25.00,125.00,125.00,Debito,"Loja física",0,CANCELADO
994,126,NRT,Norte,Belém,PA,2025-01-30,Higiene,Cabelo,"Creme dental",4,14.00,56.00,56.00,Credito,APP,1,CANCELADO
995,151,CTR,Centro,"São Paulo",SP,2024-10-30,Papelaria,"Material artístico","Caderno universitário",5,25.00,125.00,125.00,Credito,Nao_Informado,0,PAGO
996,720,SL,Sul,"Porto Alegre",RS,2024-03-22,Higiene,Oral,"Desodorante aerosol",1,14.00,14.00,14.00,Debito,APP,0,PAGO
997,359,CTR,Centro,"São Paulo",SP,2024-04-23,Papelaria,Cadernos,"Caneta preta",2,25.00,50.00,50.00,Credito,"Loja física",0,PAGO
998,282,SL,Sul,"Porto Alegre",RS,2024-10-05,Higiene,Cabelo,"Creme dental",5,4.00,20.00,20.00,Debito,Site,0,PAGO
999,76,SL,Sul,"Porto Alegre",RS,2024-03-13,Bebidas,Nao_Informado,"Refrigerante cola 2L",1,9.00,0.00,9.00,Dinheiro,"Loja física",0,PAGO
1000,35,NRT,Norte,Belém,PA,2024-11-15,Mercearia,Nao_Informado,"Barra de cereal",4,12.00,48.00,48.00,Debito,"Loja física",0,NAO_INFORMADO
